,year,month,day,Gcc,SW_IN_ERA,TA_ERA,TA_ERA_DAY,TA_ERA_NIGHT
1127,2020.0,2.0,2.0,0.32986998558044434,55.30873107910156,-0.6427812576293945,3.3385300636291504,-2.7203400135040283
1128,2020.0,2.0,3.0,0.3299899995326996,101.31932830810547,-1.6061370372772217,4.422729969024658,-5.431459903717041
1129,2020.0,2.0,4.0,0.33024999499320984,83.24453735351562,1.1624658107757568,5.292180061340332,-1.402649998664856
1130,2020.0,2.0,5.0,0.32938000559806824,71.48758697509766,1.4475970268249512,4.835299968719482,-0.7239699959754944
1131,2020.0,2.0,6.0,0.3316200077533722,85.36909484863281,-1.0516629219055176,2.5146501064300537,-2.6799299716949463
1132,2020.0,2.0,7.0,0.33215999603271484,24.974933624267578,0.22366541624069214,1.1387300491333008,-0.4337199926376343
1133,2020.0,2.0,8.0,0.3292199969291687,77.88613891601562,-4.854415416717529,3.267519950866699,-11.376740455627441
1134,2020.0,2.0,9.0,0.32958999276161194,126.61266326904297,-9.264366149902344,-3.301800012588501,-13.53320026397705
1135,2020.0,2.0,10.0,0.33037999272346497,62.67926788330078,-1.5995237827301025,1.6907000541687012,-5.021299839019775
1136,2020.0,2.0,11.0,0.33066999912261963,27.736352920532227,0.19383707642555237,2.3339200019836426,-1.7824000120162964
1137,2020.0,2.0,12.0,0.3304300010204315,67.93218994140625,-0.1464458405971527,2.2502400875091553,-2.5030999183654785
1138,2020.0,2.0,13.0,0.32916998863220215,74.95802307128906,0.08072458207607269,2.0923800468444824,-1.5587199926376343
1139,2020.0,2.0,14.0,0.33006998896598816,73.49740600585938,-3.7023532390594482,0.8761299848556519,-10.978639602661133
1140,2020.0,2.0,15.0,0.329259991645813,170.72799682617188,-16.160640716552734,-9.242300033569336,-21.380250930786133
1141,2020.0,2.0,16.0,0.33072999119758606,149.59417724609375,-6.857236862182617,-0.3627600073814392,-10.157959938049316
1142,2020.0,2.0,17.0,0.3296999931335449,158.7247772216797,-2.3365426063537598,2.010699987411499,-6.103449821472168
1143,2020.0,2.0,18.0,0.3295400142669678,122.65095520019531,-4.132256031036377,2.22094988822937,-8.338000297546387
1144,2020.0,2.0,19.0,,79.51404571533203,0.14831708371639252,0.8130199909210205,-1.6403199434280396
1145,2020.0,2.0,20.0,,150.40206909179688,-7.530606746673584,0.016300000250339508,-12.95946979522705
1146,2020.0,2.0,21.0,,129.61904907226562,-10.720407485961914,-3.739069938659668,-17.997339248657227
1147,2020.0,2.0,22.0,,181.85150146484375,-8.301905632019043,0.016720000654459,-12.148380279541016
1148,2020.0,2.0,23.0,,177.69871520996094,-2.9835734367370605,4.169529914855957,-7.536129951477051
1149,2020.0,2.0,24.0,,178.01535034179688,0.6720424890518188,7.227399826049805,-3.4219000339508057
1150,2020.0,2.0,25.0,,133.06077575683594,3.6495442390441895,10.257229804992676,0.9991499781608582
1151,2020.0,2.0,26.0,,110.32328796386719,4.407655239105225,10.5900297164917,1.5577000379562378
1152,2020.0,2.0,27.0,,71.07715606689453,4.608288764953613,8.653499603271484,1.5159000158309937
1153,2020.0,2.0,28.0,,149.96458435058594,-2.1365036964416504,3.917799949645996,-4.450399875640869
1154,2020.0,2.0,29.0,,116.6360855102539,-3.2862300872802734,-0.5983999967575073,-5.451720237731934
1155,2020.0,3.0,1.0,,149.97947692871094,-6.961075305938721,-1.0084999799728394,-10.989230155944824
1156,2020.0,3.0,2.0,,176.38174438476562,-4.231109142303467,5.095860004425049,-7.686649799346924
1157,2020.0,3.0,3.0,,161.50933837890625,4.5326247215271,11.034729957580566,2.123080015182495
1158,2020.0,3.0,4.0,,174.48419189453125,7.370110034942627,14.329620361328125,2.3073999881744385
1159,2020.0,3.0,5.0,,178.3948974609375,2.270359516143799,7.20644998550415,-1.9273699522018433
1160,2020.0,3.0,6.0,,186.46160888671875,1.955655813217163,8.317930221557617,-2.4406399726867676
1161,2020.0,3.0,7.0,,132.61669921875,0.36453208327293396,6.569699764251709,-3.789180040359497
1162,2020.0,3.0,8.0,,216.933837890625,-0.6181816458702087,6.3420000076293945,-4.075300216674805
